Series_reference,Period,Data_value,name,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4
BDCQ.SF2DDCA,2024.03,4537.82,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current,Unadjusted
BDCQ.SF2DDCA,2024.06,5818.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current,Unadjusted
BDCQ.SF2DDCA,2024.09,6393.201,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current,Unadjusted
BDCQ.SF2DDCA,2024.12,3537.017,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current,Unadjusted
BDCQ.SF2EE1CA,2016.06,9403.937,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2016.09,9709.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2016.12,9863.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2017.03,9537.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2017.06,10737.198,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2017.09,10720.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2017.12,11186.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2018.03,9979.557,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2018.06,11672.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2018.09,11767.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2018.12,11985.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2019.03,11111.972,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2019.06,12246.463,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2019.09,12705.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2019.12,12922.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2020.03,11900.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2020.06,9821.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2020.09,13369.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2020.12,13678.773,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2021.03,13018.089,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2021.06,14623.585,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2021.09,13550.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2021.12,15820.685,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2022.03,15303.232,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2022.06,16875.039,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2022.09,17339.431,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2022.12,17929.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2023.03,15691.254,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2023.06,18151.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2023.09,18183.406,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2023.12,17655.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2024.03,15746.307,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2024.06,16949.057,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2024.09,16737.271,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EE1CA,2024.12,16091.6,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Construction,Current prices,Unadjusted
BDCQ.SF2EECA,2016.06,9403.937,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2016.09,9709.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2016.12,9863.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2017.03,9537.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2017.06,10737.198,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2017.09,10720.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2017.12,11186.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2018.03,9979.557,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2018.06,11672.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2018.09,11767.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2018.12,11985.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2019.03,11111.972,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2019.06,12246.463,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2019.09,12705.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2019.12,12922.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2020.03,11900.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2020.06,9821.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2020.09,13369.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2020.12,13678.773,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2021.03,13018.089,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2021.06,14623.585,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2021.09,13550.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2021.12,15820.685,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2022.03,15303.232,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2022.06,16875.039,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2022.09,17339.431,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2022.12,17929.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2023.03,15691.254,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2023.06,18151.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2023.09,18183.406,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2023.12,17655.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2024.03,15746.307,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2024.06,16949.057,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2024.09,16737.271,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2EECA,2024.12,16091.6,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Construction,Current,Unadjusted
BDCQ.SF2FF1CA,2016.06,19440.994,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2016.09,20095.844,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2016.12,21698.616,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2017.03,19618.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2017.06,20722.406,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2017.09,21584.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2017.12,23827.694,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2018.03,21159.823,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2018.06,22319.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2018.09,23442.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2018.12,25174.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2019.03,22190.224,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2019.06,22901.372,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2019.09,24002.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2019.12,25424.584,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2020.03,22173.957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2020.06,20302.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2020.09,24335.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2020.12,25350.286,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2021.03,23809.401,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2021.06,25409.23,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2021.09,27534.099,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2021.12,30217.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
BDCQ.SF2FF1CA,2022.03,27638.257,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted
